RC Code,Ratecity,IF Code,Infochoice
ed48744a-4fc0-4035-a56f-2ab461aa8e31,Qudos Bank - Fixed Rate Investment Loan 3 Years,427023,Qudos Bank - Fixed Rate Loan - 20 deposit or more (Investment) 3 Year Principal & Interest
ade0ab88-6207-4050-bb09-98f1f8cb4a34,Qudos Bank - Fixed Rate Home Loan 5 Years,200335,Qudos Bank - Fixed Rate Loan - At least 10 but less than 20 deposit (Owner Occupier) 5 Year
b2abc94a-9a11-4215-8be4-8aa74be5b313,Qudos Bank - Fixed Rate Home Loan 4 Years,200334,Qudos Bank - Fixed Rate Loan - At least 10 but less than 20 deposit (Owner Occupier) 4 Year
36ed125a-5d40-4803-a82f-10adf9a210d2,Qudos Bank - Fixed Rate Home Loan 2 Years,200331,Qudos Bank - Fixed Rate Loan - At least 10 but less than 20 deposit (Owner Occupier) 1 Year
9771375d-1533-4611-a8f5-efb2c63c7c61,MOVE - People Driven Banking - myWealth Package (Amounts < $250k),266030,MOVE - People Driven Banking - Wealth Builder Loan Investment
31240a19-612c-4bb3-8b04-37824b2a1c71,MOVE - People Driven Banking - myWealth Package ($250k-$500k),266030,MOVE - People Driven Banking - Wealth Builder Loan Investment
ab6e3ec7-3b87-4f85-8b9d-86534fa8c9c9,MOVE - People Driven Banking - myHome Package ($750k+),17020,MOVE - People Driven Banking - Economy Home Loan Principal & Interest
9afdf213-2dcd-4232-923b-be4881a4fddf,MOVE - People Driven Banking - myHome Package ($250k-$500k),17020,MOVE - People Driven Banking - Economy Home Loan Principal & Interest
185fbc83-2908-4581-af71-0cb41bb4ea8b,MOVE - People Driven Banking - Flexi Fixed Home Loan 1 Year,412041,MOVE - People Driven Banking - Lockit Home Loan  1 Year Principal & Interest
ea99bbd4-1433-4fa3-a6ce-e4e001db7eba,MOVE - People Driven Banking - Standard Variable Rate Investment Loan,17290,MOVE - People Driven Banking - Standard Variable Rate Investment Loan Principal & Interest
d7c5d247-66ca-493f-813e-aad92ced9964,MOVE - People Driven Banking - First Home Loan,22360,MOVE - People Driven Banking - First Home Loan Principal & Interest
9ad08b04-2dcb-4cef-a5c5-9b726bacdec8,Delphi Bank - Residential Investment Home Loan (Principal and Interest),176050,Delphi Bank - Complete Home Loan - Standard Principal & Interest Investment
4b00d47f-f099-4f5f-bba4-19812c23d3af,Delphi Bank - Essential Fixed Loan 3 Years,179743,Delphi Bank - Fixed Rate Home Loans - Owner Occupied 3 Year
05de4236-f80d-46b8-a42a-df5e495af570,Delphi Bank - Essential Fixed Loan 4 Years,179744,Delphi Bank - Fixed Rate Home Loans - Owner Occupied 4 Year
77d0894d-cfd8-44ca-95ea-5e26fe90446d,Delphi Bank - Essential Fixed Loan 2 Years,179742,Delphi Bank - Fixed Rate Home Loans - Owner Occupied 2 Year
7cdbdf7f-3162-48b0-bb1e-b99fc7c8c7cb,UBank - Discount Offer for Investor Variable P&I Rate,516630,UBank - Discount Offer for Investor Variable P&I Rate Principal & Interest
d4e3d687-b55e-49e8-bc62-cc3d48bb49b1,UBank - Inv UHomeLoan Variable,516630,UBank - Discount Offer for Investor Variable P&I Rate Principal & Interest
f5896b24-25bc-44de-9589-b719985ba05b,UBank - Discount Offer Variable Home Loan ($700k+),405740,UBank - Discount Offer for Owner Occupied Variable P&I Rate (>700000) Principal & Interest
29bca088-cf12-4f9b-b40a-4ae0ba449da3,UBank - UHomeLoan - Standard Variable (Principal and Interest),196480,UBank - UHomeLoan Variable Rate Loan (for Owner Occupied Principle & Interest Loans) Principal & Interest
3dd93cf3-754b-4626-9969-0efdac75aab5,UBank - Inv UHomeLoan Fixed 1 Year,528861,UBank - UHomeLoan Fixed Rate Loan (for Investor Loans Interest Only Loans) 1 Year
1652b03f-60a7-4266-afd3-df6f2691bed0,UBank - Inv UHomeLoan Fixed 3 Years,528863,UBank - UHomeLoan Fixed Rate Loan (for Investor Loans Interest Only Loans) 3 Year
8fdb05c7-8f22-405e-b5bf-a7b098d57521,UBank - UHomeLoan Fixed (Principal and Interest) 3 Years,528843,UBank - UHomeLoan Fixed Rate Loan (for Owner Occupied Loans Interest Only Loans) 3 Year
e13e622d-ec45-4fbf-acfa-622552b056a3,UBank - UHomeLoan Fixed (Interest Only) 3 Years,528843,UBank - UHomeLoan Fixed Rate Loan (for Owner Occupied Loans Interest Only Loans) 3 Year
ca81f04a-77c5-4a5f-9804-449d4c06e8e2,UBank - UHomeLoan Fixed (Interest Only) 5 Years,528845,UBank - UHomeLoan Fixed Rate Loan (for Owner Occupied Loans Interest Only Loans) 5 Year
545a065c-1608-46d3-9624-e507d7a2abe0,Adelaide Bank - SmartSaver Home Loan (Principal and Interest) (LVR 90%-95%),203740,Adelaide Bank - SmartSaver Principal & Interest
1274e732-43eb-47ab-8593-49a8526d10fb,Adelaide Bank - SmartFix Investment Loan (Principal and Interest) 1 Year,403151,Adelaide Bank - SmartFix 1 Year Principal & Interest Investment
02a86bc3-6711-410c-b2e7-3a94e963a1b3,Adelaide Bank - SmartFix Investment Loan (Principal and Interest) 5 Years,403155,Adelaide Bank - SmartFix 5 Year Principal & Interest Investment
0f291f0e-c1fc-482b-9bc0-78393982637c,Adelaide Bank - SmartFix Investment Loan (Principal and Interest) 3 Years,403153,Adelaide Bank - SmartFix 3 Year Principal & Interest Investment
8459b70a-42e2-467c-8675-f62321938d7e,Adelaide Bank - SmartFix Home Loan (Principal and Interest) 1 Year,25101,Adelaide Bank - SmartFix 1 Year Principal & Interest
31a138cc-615c-4d91-880c-5b1b46afebfe,Adelaide Bank - SmartFix Home Loan (Principal and Interest) 5 Years,25105,Adelaide Bank - SmartFix 5 Year Principal & Interest
5291e78e-add6-4e76-b142-71f4621b35ea,Adelaide Bank - SmartFit Investment Loan (Principal and Interest) (LVR < 90%),403200,Adelaide Bank - Variable SmartFit Principal & Interest Investment
288c9670-0fde-4e75-8837-b0efa39fefe6,Adelaide Bank - SmartFit Home Loan (Principal and Interest) (LVR 90%-95%),24780,Adelaide Bank - Variable SmartFit Principal & Interest
e175e9c9-bab6-4505-88d2-e432928c330c,Adelaide Bank - SmartDoc Plus Home Loan (Principal and Interest),203740,Adelaide Bank - SmartSaver Principal & Interest
0bddd17f-79ca-4085-9682-9b41d6439c74,Adelaide Bank - SmartDoc Investment Loan Fixed (Principal and Interest) 5 Years,500615,Adelaide Bank - SmartSaver Fixed 5 Year Principal & Interest Investment
4f494a48-0e44-4ec1-856d-f12d435f3411,Adelaide Bank - SmartDoc Investment Loan Fixed (Principal and Interest) 4 Years,500614,Adelaide Bank - SmartSaver Fixed 4 Year Principal & Interest Investment
43e990da-b5f1-4256-b5ef-085a426e83a4,Adelaide Bank - SmartDoc Investment Loan,524030,Adelaide Bank - Variable SmartFit Interest Only Investment
6d181620-df95-4e63-a3d0-0a642c04224b,Adelaide Bank - SmartDoc Home Loan Fixed (Principal and Interest) 2 Years,25102,Adelaide Bank - SmartFix 2 Year Principal & Interest
249f678f-85c2-455e-b1a2-9888f104e41a,Adelaide Bank - SmartDoc Home Loan Fixed (Principal and Interest) 1 Year,25101,Adelaide Bank - SmartFix 1 Year Principal & Interest
5c31cf0a-f158-4ccd-b72d-41ef04e7b778,Adelaide Bank - SmartDoc Home Loan (Principal and Interest),203740,Adelaide Bank - SmartSaver Principal & Interest
8e66e49a-97a1-4f73-aea3-3a80065126d3,Bank of Sydney - Expect More Home Loan Package Fixed 3 Years,323423,Bank of Sydney - Owner Occupier- Special Expect More Home Loan Package  3 Year
5776daf9-2f5a-4bf7-b6ab-d21906dd94b3,Bank of Sydney - Expect More Home Loan Package Fixed 2 Years,323422,Bank of Sydney - Owner Occupier- Special Expect More Home Loan Package  2 Year
508e5ca0-738b-45a0-8741-c28ca448c164,Bank of Sydney - Standard Variable Rate Home Loan,199300,Bank of Sydney - Standard Variable Home Loan
b51c4b24-a97b-447a-9e3b-0ed1184d78ab,Bank of Sydney - Expect More Home Loan Package - Limited Time Offer,199300,Bank of Sydney - Standard Variable Home Loan
3c5025f3-cdb0-4605-a52e-5469f8a33130,Bananacoast Community Credit Union - Fixed Home Loan Special 3 Years,25273,bcu - Residential Fixed Rate Home Loan 3 Year
4f5d6347-4c4b-4c81-8cb2-83775e2a463c,Bananacoast Community Credit Union - Fixed Home Loan Special 5 Years,25275,bcu - Residential Fixed Rate Home Loan 5 Year
3daecccd-f7ce-4b30-9118-e1cfc9cff1dc,Bananacoast Community Credit Union - Fixed Home Loan Special 2 Years,25272,bcu - Residential Fixed Rate Home Loan 2 Year
d00226f2-257f-4c6c-9294-f90aa38a2da5,Bananacoast Community Credit Union - Max Discounted Standard Investment Loan,485320,bcu - Standard Variable Rate Home Loan - Investment
fad80b81-6238-428a-a243-49410e2b05c0,Bananacoast Community Credit Union - Fixed Investment Loan (Principal and Interest) 4 Years,329614,bcu - SMSF Fixed Rate P&I Loan 4 Year Principal & Interest Investment
71fe5153-3063-4de0-aeed-f74d2ccef2b7,Bananacoast Community Credit Union - Fixed Investment Loan (Principal and Interest) 2 Years,329612,bcu - SMSF Fixed Rate P&I Loan 2 Year Principal & Interest Investment
090f705a-addb-423d-ace7-e95f8903f7b9,Bananacoast Community Credit Union - Discounted Standard Investment Loan (Principal and Interest),485230,bcu - All-In-One Discount Variable - Investment Principal & Interest
9c375547-1780-4876-bcc9-e46bebb08896,Bananacoast Community Credit Union - Max Discounted Standard Home Loan (Principal and Interest),485210,bcu - All-In-One Standard Variable Principal & Interest
e1c4d98f-77f4-4c51-abbe-6b8d2952ee35,Bananacoast Community Credit Union - Fixed Home Loan (Principal and Interest) 5 Years,25275,bcu - Residential Fixed Rate Home Loan 5 Year
831337fd-8fb6-461b-a406-11dd21b9ec79,Bananacoast Community Credit Union - Fixed Home Loan (Principal and Interest) 3 Years,25273,bcu - Residential Fixed Rate Home Loan 3 Year
c7f1635b-711c-4ea6-bc5c-6087013b66fb,Bananacoast Community Credit Union - Fixed Home Loan (Principal and Interest) 1 year,25271,bcu - Residential Fixed Rate Home Loan 1 Year
b160a311-5adc-4f9c-a092-bc8f521816b4,Bananacoast Community Credit Union - Discounted All In One Line of Credit,485250,bcu - All-In-One Discount Variable Principal & Interest
2bdca23a-9a44-4e66-8931-2ac1e9c25701,Heritage Bank - Standard Variable Investment Loan,412400,Heritage Bank - Investment Standard Variable
ab18fe87-f6bd-4ed2-b0fc-2dbed1a8d8f2,Heritage Bank - Living Equity,21150,Heritage Bank - Living Equity Investment
727dd799-95f4-4b72-9cf4-60aa29644527,Heritage Bank - Home Advantage Variable Investment Loan (Principal and Interest) ($250k-$700k) (LVR <80%),393480,Heritage Bank - Investment Home Advantage Variable 700000 or more  Principal & Interest
aaf8a760-95f6-49de-8013-224658f70e9b,Heritage Bank - Home Advantage Variable Investment Loan (Principal and Interest) ($150k-$250k) (LVR 80%-90%) ,517980,Heritage Bank - Investment Home Advantage Variable 150000 to 249999 LVR >80 <=90 Principal & Interest
e62977ee-eb5b-423d-b534-2bb300936a80,Heritage Bank - Home Advantage Variable Investment Loan (Principal and Interest) ($700k+) (LVR 80%-90%) ,518000,Heritage Bank - Investment Home Advantage Variable 700000 or more LVR >80 <=90 Principal & Interest
71b8bfc5-2b83-48eb-9802-41aa984ea66c,Heritage Bank - Home Advantage Variable Home Loan ($700k+) (LVR<80%),513260,Heritage Bank - Home Advantage Variable 700000 or more LVR >80 <=90 Principal & Interest
1ab8abeb-670f-4a8e-8fb3-14f34a206f9a,Heritage Bank - Home Advantage Variable Home Loan ($150k-$250k) (LVR 80%-90%),513220,Heritage Bank - Home Advantage Variable 150000 to 249999 LVR >80 <=90  Principal & Interest
6546b3e1-f0ea-486a-b5f0-8de83595b58e,Heritage Bank - Home Advantage Variable Home Loan ($250k-$700k) (LVR 80%-90%),513240,Heritage Bank - Home Advantage Variable 250000 to 699999 LVR >80 <=90 Principal & Interest
0d66e9f5-6e0b-40bd-b661-dbaa806da39a,Heritage Bank - Home Advantage Variable Home Loan ($700k+) (LVR 80%-90%),513260,Heritage Bank - Home Advantage Variable 700000 or more LVR >80 <=90 Principal & Interest
0dd2239b-06ca-4390-8760-41968958bff7,Heritage Bank - Home Advantage Living Equity Home Loan ($700k+),388590,Heritage Bank - Home Advantage Living Equity 700000 or more
dfb85014-0f54-48d3-bcd3-6f634eeed98e,Heritage Bank - Home Advantage Living Equity Home Loan ($150k-$250k),25140,Heritage Bank - Home Advantage Living Equity 150000 to 249999
918aa723-b487-4445-b6ba-cbded9b240a4,Heritage Bank - Home Advantage Fixed Investment Loan (Principal and Interest) 3 Years,510263,Heritage Bank - Investment Fixed Loan (Interest Only) 3 Year
9387484d-380d-41f7-b83a-15e4b8ab91bc,Heritage Bank - Home Advantage Fixed Investment Loan (Principal and Interest) 1 Year,510261,Heritage Bank - Investment Fixed Loan (Interest Only) 1 Year
b9870593-8d73-4c3e-ae77-a7799bfd128a,Heritage Bank - Home Advantage Fixed Home Loan 1 Year,18191,Heritage Bank - Home Advantage Package Fixed 1 Year Principal & Interest
4258dfc9-4a24-4055-a62a-1a982af1c61e,Heritage Bank - Home Advantage Fixed Home Loan 5 Years,18195,Heritage Bank - Home Advantage Package Fixed 5 Year Principal & Interest
cd6cd4ce-b814-4ce4-b675-1606af63c212,Heritage Bank - Fixed Rate Investment Loan (Principal and Interest) 1 Year,510261,Heritage Bank - Investment Fixed Loan (Interest Only) 1 Year
df87efc6-5762-4dde-9547-641372fd49a2,Heritage Bank - Fixed Rate Investment Loan (Principal and Interest) 2 Years,510262,Heritage Bank - Investment Fixed Loan (Interest Only) 2 Year
1bf1d670-7ac9-40f2-a8ae-4c5e66b24fbb,Heritage Bank - Fixed Rate Home Loan 5 Years,18185,Heritage Bank - Fixed Loan 5 Year Principal & Interest
8fdc93d8-8c13-44b3-89dd-f61ae00b2684,Heritage Bank - Fixed Rate Home Loan 2 Years,18182,Heritage Bank - Fixed Loan 2 Year Principal & Interest
ca6fc815-e372-4030-8817-2d888df1c6c3,Heritage Bank - Discount Variable Investment Loan (Principal and Interest) (LVR 80%-90%) ,518000,Heritage Bank - Investment Home Advantage Variable 700000 or more LVR >80 <=90 Principal & Interest
84a2dbd3-310a-4c05-bd2d-9cceca12a2e5,Heritage Bank - Discount Variable Home Loan,75900,Heritage Bank - Standard Variable  Principal & Interest
439be64f-f56f-42f8-8095-82d4b46806fa,Heritage Bank - Discount Variable Home Loan ($150k+) (LVR 80%-90%) ,513220,Heritage Bank - Home Advantage Variable 150000 to 249999 LVR >80 <=90  Principal & Interest
e1644066-4526-4b79-9843-881629f81ca6,ING - Orange Advantage Home Loan Fixed 1 Year,449681,ING - Fixed Rate Loan (O/Occ + Orange Advantage) 1 Year Principal & Interest
73860f0f-d4e3-4a3d-bd56-494ec5b8d8d6,ING - Orange Advantage Home Loan Fixed 5 Years,449685,ING - Fixed Rate Loan (O/Occ + Orange Advantage) 5 Year Principal & Interest
9b1196f3-8e4e-4717-817a-10f24b2543fb,ING - Orange Advantage Home Loan Fixed 4 Years,449684,ING - Fixed Rate Loan (O/Occ + Orange Advantage) 4 Year Principal & Interest
efd4545a-1458-434b-8b41-360d4ddb0c79,"ING - Orange Advantage Investment Loan (Principal and Interest) ($150-$500k, LVR<80%)",394110,ING - Orange Advantage (150k+ where LVR <=80 - INV) - Principal & Interest Investment
316fae24-49ed-4f6f-a828-495a9884bbef,"ING - Orange Advantage Investment Loan (Principal and Interest) ($1m+, LVR <80%) ",394110,ING - Orange Advantage (150k+ where LVR <=80 - INV) - Principal & Interest Investment
741c485c-6f1e-4b47-82d5-54d98cf58003,"ING - Orange Advantage Home Loan (Principal and Interest) ($150k-$500k, LVR 80%-90%)",374590,ING - Orange Advantage (500k+ where LVR >80 and <=90 - O/Occ) - Principal & Interest
104607eb-c0c1-4f22-b95e-f242f6cf4403,ING - Orange Advantage Home Loan (Principal and Interest) (Amounts < $150k),259310,ING - Orange Advantage (150k+ where LVR >80 and <=90 - O/Occ) - Principal & Interest
de7edc5c-a280-40dd-ad9f-b7c711d04288,"ING - Orange Advantage Home Loan (Principal and Interest) ($1m+, LVR<80%)",515240,ING - Orange Advantage (1m+ where LVR <=80 O/Occ) - Principal & Interest
9ebd21db-1727-499f-82f1-b1fb1426fea1,"ING - Orange Advantage Home Loan (Principal and Interest) ($500k-$1m, LVR 90%-95%)  ",374590,ING - Orange Advantage (500k+ where LVR >80 and <=90 - O/Occ) - Principal & Interest
c76aa575-ba11-4ce7-a56c-ddb82066011f,"ING - Orange Advantage Home Loan (Principal and Interest) ($1m+, LVR 90%-95%) ",259310,ING - Orange Advantage (150k+ where LVR >80 and <=90 - O/Occ) - Principal & Interest
dc9b7949-7cbd-48da-be25-1cb512e4f7b5,"ING - Orange Advantage Home Loan (Interest Only) ($150k-$500k, LVR<80%)",501240,ING - Orange Advantage (500k-1m where LVR <=80 O/Occ) - Interest Only
d66bcf7a-1de4-4def-bd7c-5d09ff855907,"ING - Orange Advantage Home Loan (Interest Only) ($1m+, LVR<80%) ",515210,ING - Orange Advantage (1m+ where LVR <=80 O/Occ) - Interest Only
e8c9642e-1a4b-4a88-8ea2-92824d317d61,"ING - Mortgage Simplifier Investment Loan (Principal and Interest) ($500k+, LVR < 80%)",442250,ING - Mortgage Simplifier (150k+ where LVR <=80 - INV) - Principal & Interest Investment
19ee3c13-5f50-47e4-90e3-e7b45decc935,ING - Mortgage Simplifier Home Loan (Principal and Interest) (Amounts < $150k),259290,ING - Mortgage Simplifier (150k+ where LVR >80 and <=90 - O/Occ) - Principal & Interest
e4d15bd7-de38-41a9-9fb0-7b982df280d2,"ING - Mortgage Simplifier Home Loan (Principal and Interest) ($1m+, LVR 90%-95%)",259290,ING - Mortgage Simplifier (150k+ where LVR >80 and <=90 - O/Occ) - Principal & Interest
7770ff21-5d1c-4685-a2e9-bf78fbceefa1,"ING - Mortgage Simplifier Home Loan (Principal and Interest) ($500k-$1m, LVR < 80%)",374550,ING - Mortgage Simplifier (500k-1m where LVR <=80 - O/Occ) - Principal & Interest
f94df7c5-6ab7-4b35-9cd3-3045b70b251f,"ING - Mortgage Simplifier Home Loan (Principal and Interest) ($150k-$500k, LVR 80%-90%)",259290,ING - Mortgage Simplifier (150k+ where LVR >80 and <=90 - O/Occ) - Principal & Interest
740ed6b7-984c-42da-a384-d4ed0fac55d7,"ING - Mortgage Simplifier Home Loan (Principal and Interest) ($500k-$1m, LVR 80%-90%) ",259290,ING - Mortgage Simplifier (150k+ where LVR >80 and <=90 - O/Occ) - Principal & Interest
4a996fd8-de00-4033-a45b-2bee6e8927b3,ING - Fixed Rate Investment Loan 1 Year,394051,ING - Fixed Rate Loan (Investor) 1 Year
35cd3d65-d951-4714-a0ef-6032d4f36a93,ING - Fixed Rate Investment Loan 5 Years,394055,ING - Fixed Rate Loan (Investor) 5 Year
18f8ce03-2430-467f-9776-f296dda505bd,ING - Fixed Rate Investment Loan 3 Years,394053,ING - Fixed Rate Loan (Investor) 3 Year
26f5232d-8126-4511-9627-ced2e3e9713f,ING - Fixed Rate Home Loan 3 Years,23633,ING - Fixed Rate Loan (O/Occ) 3 Year Principal & Interest
a771c83a-ce85-48cb-bd83-171b0495e04f,ING - Fixed Rate Home Loan 1 Year,23631,ING - Fixed Rate Loan (O/Occ) 1 Year Principal & Interest
2620d5d4-7447-4bfc-b1ce-d8b23fdc419e,P&N Bank - Smooth Home Loan (LVR < 80%),307640,P&N Bank - Smooth Home Loan LVR Less than 80 Investment
aa8da500-5a7f-401c-92cf-4c02c09410c2,P&N Bank - Fixed Rate Home Loan 4 Years (LVR 80%-95%),23244,P&N Bank - Fixed Rate Home Loan >80 (OO) 4 Year
7662bcfb-8dbc-4c2b-8434-402bda85d128,P&N Bank - Fixed Rate Home Loan 4 Years (LVR < 80%),23244,P&N Bank - Fixed Rate Home Loan >80 (OO) 4 Year
2f0ef0a7-070e-4e9d-a491-1cd4b49efe7e,P&N Bank - Fixed Rate Home Loan 2 Years (LVR < 80%),23242,P&N Bank - Fixed Rate Home Loan >80 (OO) 2 Year
9385cd9d-75b7-4b0f-bf91-fc93476805bb,P&N Bank - Fixed Rate Home Loan 5 Years (LVR < 80%),23245,P&N Bank - Fixed Rate Home Loan >80 (OO) 5 Year
ba9bffb7-05d4-4991-bf70-f55f412b491b,P&N Bank - Fixed Rate Home Loan 1 Year (LVR < 80%),23241,P&N Bank - Fixed Rate Home Loan >80 (OO) 1 Year
3e63f84e-284c-4b48-8d9c-48281cf4dae4,P&N Bank - Fixed Rate Investment Loan 3 Years (LVR < 80%),0,0
eeb9536b-77ef-4e23-882b-377e8321dfd8,P&N Bank - Fixed Rate Investment Loan 4 Years (LVR < 80%),0,0
b7d5ca43-45d0-4e68-8626-bc04cae3dd46,P&N Bank - Fixed Rate Investment Loan 2 Years (LVR 80%-90%),0,0
a9ec21cb-2817-4a3c-9bb4-37cbfef06456,P&N Bank - Fixed Rate Investment Loan 3 Years (LVR 80%-90%),0,0
5284883f-88f4-428d-a97e-2af1903d1c4b,P&N Bank - Fixed Rate Investment Loan 1 Year (LVR < 80%),0,0
1d6c27ea-f8aa-42ca-9278-00d186fa2ef1,P&N Bank - Equity Access,20790,P&N Bank - Equity Access Home Loan Interest Only
